log_id,spot_no,entry_time,exit_time,duration_hours
3042,21,2025-01-15 18:40:00,2025-01-15 21:40:00,3
3043,47,2025-01-18 19:13:00,2025-01-18 22:13:00,3
3044,5,2025-01-06 18:19:00,2025-01-06 20:19:00,2
3045,22,2025-01-09 08:49:00,2025-01-09 10:49:00,2
3046,12,2025-01-13 00:31:00,2025-01-13 02:31:00,2
3047,19,2025-01-14 18:47:00,2025-01-14 20:47:00,2
3048,26,2025-01-19 11:38:00,2025-01-19 13:38:00,2
3049,16,2025-01-06 09:54:00,2025-01-06 11:54:00,2
3050,9,2025-01-13 10:20:00,2025-01-13 11:20:00,1
3051,47,2025-01-19 21:49:00,2025-01-20 00:49:00,3
3052,7,2025-01-21 18:58:00,2025-01-21 21:58:00,3
3053,1,2025-01-01 13:50:00,2025-01-01 14:50:00,1
3054,30,2025-01-07 17:21:00,2025-01-07 18:21:00,1
3055,25,2025-01-27 13:32:00,2025-01-27 14:32:00,1
3056,3,2025-01-15 10:21:00,2025-01-15 13:21:00,3
3057,28,2025-01-20 15:32:00,2025-01-20 17:32:00,2
3058,23,2025-01-14 21:20:00,2025-01-14 23:20:00,2
3059,17,2025-01-01 11:05:00,2025-01-01 12:05:00,1
3060,30,2025-01-25 18:53:00,2025-01-25 21:53:00,3
3061,17,2025-01-25 12:53:00,2025-01-25 15:53:00,3
3062,34,2025-01-09 18:09:00,2025-01-09 19:09:00,1
3063,29,2025-01-25 06:52:00,2025-01-25 07:52:00,1
3064,33,2025-01-30 12:21:00,2025-01-30 15:21:00,3
3065,36,2025-01-23 11:56:00,2025-01-23 13:56:00,2
3066,11,2025-01-17 07:48:00,2025-01-17 09:48:00,2
3067,26,2025-01-01 19:45:00,2025-01-01 22:45:00,3
3068,12,2025-01-08 02:11:00,2025-01-08 03:11:00,1
3069,8,2025-01-29 00:17:00,2025-01-29 01:17:00,1
3070,28,2025-01-24 20:32:00,2025-01-24 22:32:00,2
3071,25,2025-01-02 18:23:00,2025-01-02 19:23:00,1
3072,7,2025-01-21 19:01:00,2025-01-21 20:01:00,1
3073,43,2025-01-16 18:51:00,2025-01-16 19:51:00,1
3074,36,2025-01-19 11:21:00,2025-01-19 14:21:00,3
3075,40,2025-01-19 13:48:00,2025-01-19 15:48:00,2
3076,4,2025-01-14 11:56:00,2025-01-14 13:56:00,2
3077,38,2025-01-26 23:42:00,2025-01-27 01:42:00,2
3078,24,2025-01-26 01:52:00,2025-01-26 03:52:00,2
3079,26,2025-01-19 11:28:00,2025-01-19 13:28:00,2
3080,23,2025-01-14 13:00:00,2025-01-14 14:00:00,1
3081,17,2025-01-12 07:10:00,2025-01-12 08:10:00,1
3082,22,2025-01-16 05:08:00,2025-01-16 07:08:00,2
3083,50,2025-01-07 23:08:00,2025-01-08 01:08:00,2
3084,27,2025-01-29 20:34:00,2025-01-29 22:34:00,2
3085,24,2025-01-11 10:32:00,2025-01-11 13:32:00,3
3086,23,2025-01-08 11:14:00,2025-01-08 13:14:00,2
3087,9,2025-01-22 06:05:00,2025-01-22 08:05:00,2
3088,17,2025-01-05 13:17:00,2025-01-05 14:17:00,1
3089,41,2025-01-06 10:32:00,2025-01-06 11:32:00,1
3090,37,2025-01-10 18:19:00,2025-01-10 21:19:00,3
3091,30,2025-01-18 10:08:00,2025-01-18 12:08:00,2
3092,29,2025-01-20 18:50:00,2025-01-20 21:50:00,3
3093,41,2025-01-23 02:42:00,2025-01-23 05:42:00,3
3094,25,2025-01-24 17:22:00,2025-01-24 19:22:00,2
3095,12,2025-01-14 11:20:00,2025-01-14 13:20:00,2
3096,33,2025-01-15 02:01:00,2025-01-15 05:01:00,3
3097,23,2025-01-16 20:14:00,2025-01-16 22:14:00,2
3098,27,2025-01-20 12:05:00,2025-01-20 13:05:00,1
3099,41,2025-01-16 10:59:00,2025-01-16 11:59:00,1
3100,6,2025-01-04 19:35:00,2025-01-04 20:35:00,1
3101,15,2025-01-09 12:39:00,2025-01-09 14:39:00,2
3102,26,2025-01-10 20:37:00,2025-01-10 23:37:00,3
3103,23,2025-01-11 04:15:00,2025-01-11 05:15:00,1
3104,21,2025-01-30 13:00:00,2025-01-30 14:00:00,1
3105,43,2025-01-03 23:17:00,2025-01-04 02:17:00,3
3106,23,2025-01-23 17:52:00,2025-01-23 18:52:00,1
3107,12,2025-01-05 12:29:00,2025-01-05 13:29:00,1
3108,6,2025-01-02 13:56:00,2025-01-02 15:56:00,2
3109,7,2025-01-01 13:58:00,2025-01-01 16:58:00,3
3110,24,2025-01-16 10:12:00,2025-01-16 11:12:00,1
3111,5,2025-01-08 22:19:00,2025-01-09 01:19:00,3
3112,18,2025-01-11 18:18:00,2025-01-11 21:18:00,3
3113,21,2025-01-19 19:42:00,2025-01-19 20:42:00,1
3114,7,2025-01-19 19:09:00,2025-01-19 22:09:00,3
3115,27,2025-01-03 20:31:00,2025-01-03 21:31:00,1
3116,29,2025-01-16 01:29:00,2025-01-16 03:29:00,2
3117,23,2025-01-19 08:03:00,2025-01-19 11:03:00,3
3118,27,2025-01-01 11:34:00,2025-01-01 13:34:00,2
3119,44,2025-01-28 12:05:00,2025-01-28 14:05:00,2
3120,34,2025-01-23 13:37:00,2025-01-23 14:37:00,1
3121,14,2025-01-17 12:05:00,2025-01-17 13:05:00,1
3122,40,2025-01-07 11:55:00,2025-01-07 14:55:00,3
3123,5,2025-01-27 13:14:00,2025-01-27 16:14:00,3
3124,47,2025-01-10 19:20:00,2025-01-10 20:20:00,1
3125,29,2025-01-01 04:26:00,2025-01-01 05:26:00,1
3126,13,2025-01-10 12:32:00,2025-01-10 15:32:00,3
3127,24,2025-01-08 11:36:00,2025-01-08 14:36:00,3
3128,18,2025-01-11 11:52:00,2025-01-11 14:52:00,3
3129,30,2025-01-25 10:40:00,2025-01-25 12:40:00,2
3130,42,2025-01-07 12:06:00,2025-01-07 15:06:00,3
3131,25,2025-01-17 19:11:00,2025-01-17 22:11:00,3
3132,26,2025-01-23 08:48:00,2025-01-23 11:48:00,3
3133,6,2025-01-26 10:26:00,2025-01-26 11:26:00,1
3134,22,2025-01-07 10:57:00,2025-01-07 12:57:00,2
3135,25,2025-01-25 11:34:00,2025-01-25 12:34:00,1
3136,17,2025-01-18 00:57:00,2025-01-18 02:57:00,2
3137,39,2025-01-30 20:07:00,2025-01-30 22:07:00,2
3138,45,2025-01-14 12:31:00,2025-01-14 14:31:00,2
3139,41,2025-01-23 04:35:00,2025-01-23 07:35:00,3
3140,25,2025-01-01 20:49:00,2025-01-01 23:49:00,3
3141,20,2025-01-06 11:58:00,2025-01-06 13:58:00,2
3142,7,2025-01-26 17:56:00,2025-01-26 18:56:00,1
3143,16,2025-01-27 10:51:00,2025-01-27 12:51:00,2
3144,13,2025-01-23 20:37:00,2025-01-23 22:37:00,2
3145,42,2025-01-17 10:28:00,2025-01-17 11:28:00,1
3146,11,2025-01-26 12:13:00,2025-01-26 13:13:00,1
3147,17,2025-01-05 22:55:00,2025-01-05 23:55:00,1
3148,36,2025-01-08 18:35:00,2025-01-08 20:35:00,2
3149,12,2025-01-14 13:18:00,2025-01-14 14:18:00,1
3150,44,2025-01-17 19:18:00,2025-01-17 22:18:00,3
3151,29,2025-01-04 17:18:00,2025-01-04 18:18:00,1
3152,43,2025-01-14 20:21:00,2025-01-14 21:21:00,1
3153,10,2025-01-22 13:24:00,2025-01-22 16:24:00,3
3154,22,2025-01-14 13:59:00,2025-01-14 14:59:00,1
3155,43,2025-01-12 21:14:00,2025-01-13 00:14:00,3
3156,29,2025-01-21 10:33:00,2025-01-21 12:33:00,2
3157,25,2025-01-06 12:22:00,2025-01-06 15:22:00,3
3158,39,2025-01-18 17:00:00,2025-01-18 18:00:00,1
3159,32,2025-01-09 18:38:00,2025-01-09 21:38:00,3
3160,18,2025-01-02 06:06:00,2025-01-02 08:06:00,2
3161,16,2025-01-13 19:21:00,2025-01-13 22:21:00,3
3162,38,2025-01-02 14:58:00,2025-01-02 17:58:00,3
3163,41,2025-01-05 17:57:00,2025-01-05 19:57:00,2
3164,6,2025-01-13 02:46:00,2025-01-13 03:46:00,1
3165,1,2025-01-03 12:54:00,2025-01-03 15:54:00,3
3166,46,2025-01-18 17:22:00,2025-01-18 19:22:00,2
3167,23,2025-01-14 11:26:00,2025-01-14 12:26:00,1
3168,45,2025-01-30 18:24:00,2025-01-30 20:24:00,2
3169,46,2025-01-12 12:21:00,2025-01-12 13:21:00,1
3170,37,2025-01-15 11:30:00,2025-01-15 12:30:00,1
3171,40,2025-01-06 11:25:00,2025-01-06 13:25:00,2
3172,18,2025-01-26 13:34:00,2025-01-26 16:34:00,3
3173,33,2025-01-05 14:41:00,2025-01-05 17:41:00,3
3174,37,2025-01-21 17:19:00,2025-01-21 19:19:00,2
3175,47,2025-01-30 22:19:00,2025-01-31 00:19:00,2
3176,5,2025-01-21 17:07:00,2025-01-21 19:07:00,2
3177,16,2025-01-26 03:32:00,2025-01-26 05:32:00,2
3178,17,2025-01-05 13:17:00,2025-01-05 15:17:00,2
3179,43,2025-01-21 04:03:00,2025-01-21 05:03:00,1
3180,21,2025-01-26 10:06:00,2025-01-26 13:06:00,3
3181,10,2025-01-24 20:11:00,2025-01-24 22:11:00,2
3182,36,2025-01-16 19:38:00,2025-01-16 21:38:00,2
3183,45,2025-01-30 19:21:00,2025-01-30 20:21:00,1
3184,3,2025-01-26 20:32:00,2025-01-26 21:32:00,1
3185,35,2025-01-23 05:11:00,2025-01-23 06:11:00,1
3186,44,2025-01-06 18:07:00,2025-01-06 20:07:00,2
3187,24,2025-01-04 13:45:00,2025-01-04 15:45:00,2
3188,7,2025-01-06 10:47:00,2025-01-06 12:47:00,2
3189,29,2025-01-22 16:40:00,2025-01-22 19:40:00,3
3190,42,2025-01-15 00:36:00,2025-01-15 02:36:00,2
3191,39,2025-01-18 20:12:00,2025-01-18 23:12:00,3
3192,41,2025-01-22 08:27:00,2025-01-22 11:27:00,3
3193,4,2025-01-04 18:47:00,2025-01-04 20:47:00,2
3194,14,2025-01-17 19:39:00,2025-01-17 20:39:00,1
3195,23,2025-01-28 18:20:00,2025-01-28 21:20:00,3
3196,7,2025-01-25 18:14:00,2025-01-25 20:14:00,2
3197,41,2025-01-23 13:46:00,2025-01-23 16:46:00,3
3198,42,2025-01-03 12:31:00,2025-01-03 13:31:00,1
3199,7,2025-01-23 10:06:00,2025-01-23 13:06:00,3
3200,48,2025-01-24 12:35:00,2025-01-24 14:35:00,2
3201,48,2025-01-29 10:15:00,2025-01-29 13:15:00,3
3202,22,2025-01-21 10:28:00,2025-01-21 11:28:00,1
3203,48,2025-01-29 19:12:00,2025-01-29 22:12:00,3
3204,15,2025-01-26 20:37:00,2025-01-26 22:37:00,2
3205,21,2025-01-25 09:51:00,2025-01-25 11:51:00,2
3206,46,2025-01-26 13:38:00,2025-01-26 15:38:00,2
3207,40,2025-01-03 11:21:00,2025-01-03 13:21:00,2
3208,1,2025-01-07 18:33:00,2025-01-07 19:33:00,1
3209,20,2025-01-17 11:40:00,2025-01-17 13:40:00,2
3210,26,2025-01-13 20:16:00,2025-01-13 22:16:00,2
3211,16,2025-01-16 10:47:00,2025-01-16 11:47:00,1
3212,47,2025-01-23 19:31:00,2025-01-23 20:31:00,1
3213,34,2025-01-12 19:14:00,2025-01-12 20:14:00,1
3214,6,2025-01-04 20:44:00,2025-01-04 23:44:00,3
3215,14,2025-01-01 07:11:00,2025-01-01 10:11:00,3
3216,21,2025-01-22 11:46:00,2025-01-22 12:46:00,1
3217,47,2025-01-17 10:07:00,2025-01-17 11:07:00,1
3218,5,2025-01-05 22:17:00,2025-01-06 01:17:00,3
3219,31,2025-01-04 15:59:00,2025-01-04 16:59:00,1
3220,24,2025-01-23 02:55:00,2025-01-23 05:55:00,3
3221,25,2025-01-06 12:42:00,2025-01-06 15:42:00,3
3222,28,2025-01-28 13:39:00,2025-01-28 14:39:00,1
3223,24,2025-01-26 20:02:00,2025-01-26 22:02:00,2
3224,47,2025-01-21 19:56:00,2025-01-21 20:56:00,1
3225,43,2025-01-08 20:16:00,2025-01-08 23:16:00,3
3226,38,2025-01-07 17:09:00,2025-01-07 18:09:00,1
3227,34,2025-01-30 12:57:00,2025-01-30 14:57:00,2
3228,47,2025-01-13 07:50:00,2025-01-13 10:50:00,3
3229,14,2025-01-29 19:46:00,2025-01-29 21:46:00,2
3230,42,2025-01-23 13:30:00,2025-01-23 14:30:00,1
3231,36,2025-01-09 14:12:00,2025-01-09 15:12:00,1
3232,26,2025-01-28 13:00:00,2025-01-28 16:00:00,3
3233,40,2025-01-30 11:31:00,2025-01-30 13:31:00,2
3234,20,2025-01-03 13:17:00,2025-01-03 14:17:00,1
3235,7,2025-01-06 18:02:00,2025-01-06 19:02:00,1
3236,42,2025-01-16 17:22:00,2025-01-16 18:22:00,1
3237,7,2025-01-09 10:27:00,2025-01-09 13:27:00,3
3238,44,2025-01-04 17:19:00,2025-01-04 18:19:00,1
3239,39,2025-01-08 11:34:00,2025-01-08 12:34:00,1
3240,13,2025-01-17 17:39:00,2025-01-17 19:39:00,2
3241,30,2025-01-26 11:30:00,2025-01-26 12:30:00,1
3242,17,2025-01-06 12:10:00,2025-01-06 13:10:00,1
3243,48,2025-01-29 14:34:00,2025-01-29 16:34:00,2
3244,37,2025-01-01 11:26:00,2025-01-01 14:26:00,3
3245,47,2025-01-21 09:29:00,2025-01-21 10:29:00,1
3246,30,2025-01-22 10:23:00,2025-01-22 13:23:00,3
3247,6,2025-01-09 17:46:00,2025-01-09 19:46:00,2
3248,7,2025-01-04 04:22:00,2025-01-04 05:22:00,1
3249,19,2025-01-14 12:47:00,2025-01-14 15:47:00,3
3250,33,2025-01-27 09:15:00,2025-01-27 12:15:00,3
3251,30,2025-01-20 13:01:00,2025-01-20 16:01:00,3
3252,3,2025-01-16 03:50:00,2025-01-16 05:50:00,2
3253,10,2025-01-29 06:40:00,2025-01-29 07:40:00,1
3254,47,2025-01-20 05:10:00,2025-01-20 07:10:00,2
3255,28,2025-01-14 17:26:00,2025-01-14 18:26:00,1
3256,2,2025-01-14 10:31:00,2025-01-14 13:31:00,3
3257,48,2025-01-27 06:36:00,2025-01-27 09:36:00,3
3258,44,2025-01-14 13:03:00,2025-01-14 14:03:00,1
3259,43,2025-01-14 23:46:00,2025-01-15 01:46:00,2
3260,37,2025-01-15 19:38:00,2025-01-15 20:38:00,1
3261,50,2025-01-16 13:35:00,2025-01-16 15:35:00,2
3262,5,2025-01-25 11:19:00,2025-01-25 12:19:00,1
3263,34,2025-01-17 11:40:00,2025-01-17 14:40:00,3
3264,43,2025-01-26 03:00:00,2025-01-26 04:00:00,1
3265,9,2025-01-30 20:24:00,2025-01-30 23:24:00,3
3266,14,2025-01-24 19:28:00,2025-01-24 20:28:00,1
3267,3,2025-01-22 10:16:00,2025-01-22 13:16:00,3
3268,7,2025-01-18 10:56:00,2025-01-18 11:56:00,1
3269,1,2025-01-30 05:28:00,2025-01-30 06:28:00,1
3270,25,2025-01-27 23:02:00,2025-01-28 00:02:00,1
3271,33,2025-01-18 11:20:00,2025-01-18 12:20:00,1
3272,34,2025-01-04 04:10:00,2025-01-04 05:10:00,1
3273,8,2025-01-18 12:22:00,2025-01-18 15:22:00,3
3274,37,2025-01-30 10:21:00,2025-01-30 11:21:00,1
3275,35,2025-01-01 18:56:00,2025-01-01 21:56:00,3
3276,15,2025-01-19 20:11:00,2025-01-19 22:11:00,2
3277,2,2025-01-02 13:48:00,2025-01-02 14:48:00,1
3278,25,2025-01-08 17:15:00,2025-01-08 19:15:00,2
3279,6,2025-01-22 17:03:00,2025-01-22 20:03:00,3
3280,23,2025-01-12 11:43:00,2025-01-12 12:43:00,1
3281,45,2025-01-03 20:27:00,2025-01-03 22:27:00,2
3282,39,2025-01-23 18:50:00,2025-01-23 19:50:00,1
3283,11,2025-01-21 17:23:00,2025-01-21 18:23:00,1
3284,21,2025-01-18 04:17:00,2025-01-18 06:17:00,2
3285,39,2025-01-02 13:11:00,2025-01-02 16:11:00,3
3286,47,2025-01-16 19:37:00,2025-01-16 22:37:00,3
3287,28,2025-01-10 10:48:00,2025-01-10 13:48:00,3
3288,12,2025-01-13 11:46:00,2025-01-13 13:46:00,2
3289,1,2025-01-23 17:43:00,2025-01-23 18:43:00,1
3290,24,2025-01-13 11:04:00,2025-01-13 12:04:00,1
3291,6,2025-01-06 20:03:00,2025-01-06 21:03:00,1
3292,15,2025-01-14 01:12:00,2025-01-14 03:12:00,2
3293,10,2025-01-27 10:16:00,2025-01-27 13:16:00,3
3294,37,2025-01-22 05:14:00,2025-01-22 07:14:00,2
3295,40,2025-01-18 05:00:00,2025-01-18 07:00:00,2
3296,9,2025-01-05 16:58:00,2025-01-05 18:58:00,2
3297,22,2025-01-27 11:59:00,2025-01-27 14:59:00,3
3298,17,2025-01-01 14:22:00,2025-01-01 16:22:00,2
3299,9,2025-01-09 02:00:00,2025-01-09 03:00:00,1
3300,12,2025-01-05 12:09:00,2025-01-05 15:09:00,3
3301,14,2025-01-03 06:09:00,2025-01-03 07:09:00,1
3302,50,2025-01-08 22:46:00,2025-01-09 00:46:00,2
3303,16,2025-01-15 10:54:00,2025-01-15 13:54:00,3
3304,33,2025-01-22 20:49:00,2025-01-22 21:49:00,1
3305,1,2025-01-12 06:40:00,2025-01-12 08:40:00,2
3306,46,2025-01-26 12:48:00,2025-01-26 13:48:00,1
3307,18,2025-01-23 14:50:00,2025-01-23 16:50:00,2
3308,39,2025-01-14 01:49:00,2025-01-14 04:49:00,3
3309,14,2025-01-29 20:32:00,2025-01-29 23:32:00,3
3310,43,2025-01-12 12:40:00,2025-01-12 13:40:00,1
3311,28,2025-01-23 11:21:00,2025-01-23 13:21:00,2
3312,30,2025-01-20 20:03:00,2025-01-20 22:03:00,2
3313,41,2025-01-17 10:52:00,2025-01-17 11:52:00,1
3314,48,2025-01-29 19:45:00,2025-01-29 20:45:00,1
3315,47,2025-01-04 13:04:00,2025-01-04 15:04:00,2
3316,20,2025-01-21 11:45:00,2025-01-21 12:45:00,1
3317,47,2025-01-02 13:32:00,2025-01-02 16:32:00,3
3318,47,2025-01-24 12:32:00,2025-01-24 15:32:00,3
3319,8,2025-01-01 23:26:00,2025-01-02 02:26:00,3
3320,41,2025-01-26 04:17:00,2025-01-26 06:17:00,2
3321,34,2025-01-03 21:00:00,2025-01-03 22:00:00,1
3322,9,2025-01-19 13:05:00,2025-01-19 14:05:00,1
3323,28,2025-01-06 13:02:00,2025-01-06 15:02:00,2
3324,12,2025-01-01 05:54:00,2025-01-01 07:54:00,2
3325,20,2025-01-15 10:22:00,2025-01-15 12:22:00,2
3326,16,2025-01-27 10:21:00,2025-01-27 12:21:00,2
3327,45,2025-01-28 07:12:00,2025-01-28 08:12:00,1
3328,24,2025-01-16 12:15:00,2025-01-16 15:15:00,3
3329,1,2025-01-10 13:50:00,2025-01-10 14:50:00,1
3330,38,2025-01-05 18:14:00,2025-01-05 20:14:00,2
3331,32,2025-01-09 20:56:00,2025-01-09 21:56:00,1
3332,44,2025-01-29 00:31:00,2025-01-29 01:31:00,1
3333,42,2025-01-20 06:44:00,2025-01-20 09:44:00,3
3334,18,2025-01-21 17:19:00,2025-01-21 18:19:00,1
3335,7,2025-01-20 12:27:00,2025-01-20 13:27:00,1
3336,9,2025-01-28 09:33:00,2025-01-28 10:33:00,1
3337,23,2025-01-09 19:39:00,2025-01-09 21:39:00,2
3338,1,2025-01-07 20:13:00,2025-01-07 21:13:00,1
3339,33,2025-01-20 12:59:00,2025-01-20 14:59:00,2
3340,25,2025-01-19 05:45:00,2025-01-19 08:45:00,3
3341,36,2025-01-05 07:46:00,2025-01-05 08:46:00,1
3342,10,2025-01-05 06:57:00,2025-01-05 08:57:00,2
3343,10,2025-01-06 13:07:00,2025-01-06 15:07:00,2
3344,34,2025-01-22 17:25:00,2025-01-22 18:25:00,1
3345,27,2025-01-15 18:54:00,2025-01-15 20:54:00,2
3346,23,2025-01-06 18:29:00,2025-01-06 19:29:00,1
3347,14,2025-01-02 19:33:00,2025-01-02 20:33:00,1
3348,26,2025-01-27 16:23:00,2025-01-27 18:23:00,2
3349,11,2025-01-12 01:48:00,2025-01-12 04:48:00,3
3350,10,2025-01-20 19:44:00,2025-01-20 20:44:00,1
3351,26,2025-01-26 19:39:00,2025-01-26 22:39:00,3
3352,47,2025-01-19 11:22:00,2025-01-19 13:22:00,2
3353,19,2025-01-17 10:56:00,2025-01-17 11:56:00,1
3354,25,2025-01-14 10:25:00,2025-01-14 12:25:00,2
3355,4,2025-01-24 20:28:00,2025-01-24 21:28:00,1
3356,13,2025-01-23 00:59:00,2025-01-23 01:59:00,1
3357,5,2025-01-09 12:34:00,2025-01-09 13:34:00,1
3358,18,2025-01-17 13:57:00,2025-01-17 14:57:00,1
3359,6,2025-01-30 17:45:00,2025-01-30 20:45:00,3
3360,41,2025-01-06 11:08:00,2025-01-06 12:08:00,1
3361,37,2025-01-12 17:40:00,2025-01-12 20:40:00,3
3362,35,2025-01-23 13:44:00,2025-01-23 15:44:00,2
3363,37,2025-01-27 17:30:00,2025-01-27 19:30:00,2
3364,18,2025-01-27 00:47:00,2025-01-27 03:47:00,3
3365,21,2025-01-26 01:52:00,2025-01-26 04:52:00,3
3366,30,2025-01-19 20:50:00,2025-01-19 21:50:00,1
3367,22,2025-01-28 18:14:00,2025-01-28 21:14:00,3
3368,6,2025-01-22 20:35:00,2025-01-22 23:35:00,3
3369,29,2025-01-13 10:11:00,2025-01-13 12:11:00,2
3370,11,2025-01-25 12:26:00,2025-01-25 13:26:00,1
3371,5,2025-01-25 12:54:00,2025-01-25 13:54:00,1
3372,11,2025-01-18 18:07:00,2025-01-18 19:07:00,1
3373,10,2025-01-18 20:01:00,2025-01-18 21:01:00,1
3374,45,2025-01-06 10:11:00,2025-01-06 11:11:00,1
3375,35,2025-01-17 20:12:00,2025-01-17 21:12:00,1
3376,16,2025-01-02 20:15:00,2025-01-02 21:15:00,1
3377,35,2025-01-19 17:57:00,2025-01-19 19:57:00,2
3378,24,2025-01-02 19:54:00,2025-01-02 21:54:00,2
3379,36,2025-01-08 19:35:00,2025-01-08 20:35:00,1
3380,32,2025-01-21 12:40:00,2025-01-21 15:40:00,3
3381,2,2025-01-15 20:23:00,2025-01-15 22:23:00,2
3382,1,2025-01-01 12:03:00,2025-01-01 15:03:00,3
3383,14,2025-01-20 20:20:00,2025-01-20 23:20:00,3
3384,38,2025-01-01 13:38:00,2025-01-01 14:38:00,1
3385,23,2025-01-04 11:09:00,2025-01-04 14:09:00,3
3386,16,2025-01-22 20:05:00,2025-01-22 22:05:00,2
3387,38,2025-01-14 23:40:00,2025-01-15 01:40:00,2
3388,22,2025-01-23 10:02:00,2025-01-23 11:02:00,1
3389,28,2025-01-17 13:30:00,2025-01-17 14:30:00,1
3390,32,2025-01-19 12:32:00,2025-01-19 14:32:00,2
3391,26,2025-01-15 17:02:00,2025-01-15 18:02:00,1
3392,37,2025-01-04 19:25:00,2025-01-04 21:25:00,2
3393,17,2025-01-08 19:22:00,2025-01-08 22:22:00,3
3394,29,2025-01-24 13:26:00,2025-01-24 16:26:00,3
3395,13,2025-01-17 19:33:00,2025-01-17 22:33:00,3
3396,46,2025-01-19 17:40:00,2025-01-19 18:40:00,1
3397,12,2025-01-27 17:34:00,2025-01-27 19:34:00,2
3398,42,2025-01-05 21:16:00,2025-01-05 23:16:00,2
3399,14,2025-01-09 10:58:00,2025-01-09 13:58:00,3
3400,43,2025-01-09 18:54:00,2025-01-09 21:54:00,3
3401,15,2025-01-19 15:12:00,2025-01-19 18:12:00,3
3402,37,2025-01-29 13:28:00,2025-01-29 14:28:00,1
3403,36,2025-01-24 13:57:00,2025-01-24 16:57:00,3
3404,30,2025-01-13 17:47:00,2025-01-13 19:47:00,2
3405,18,2025-01-10 15:05:00,2025-01-10 18:05:00,3
3406,45,2025-01-01 12:52:00,2025-01-01 14:52:00,2
3407,17,2025-01-27 17:42:00,2025-01-27 18:42:00,1
3408,39,2025-01-25 18:25:00,2025-01-25 21:25:00,3
3409,14,2025-01-28 18:49:00,2025-01-28 21:49:00,3
3410,7,2025-01-19 13:16:00,2025-01-19 16:16:00,3
3411,42,2025-01-23 04:57:00,2025-01-23 07:57:00,3
3412,8,2025-01-14 18:26:00,2025-01-14 19:26:00,1
3413,20,2025-01-07 17:06:00,2025-01-07 19:06:00,2
3414,30,2025-01-07 13:00:00,2025-01-07 16:00:00,3
3415,45,2025-01-10 19:15:00,2025-01-10 22:15:00,3
3416,46,2025-01-19 04:35:00,2025-01-19 06:35:00,2
3417,45,2025-01-12 19:10:00,2025-01-12 22:10:00,3
3418,24,2025-01-22 17:28:00,2025-01-22 18:28:00,1
3419,48,2025-01-04 13:06:00,2025-01-04 15:06:00,2
3420,44,2025-01-01 10:05:00,2025-01-01 13:05:00,3
3421,48,2025-01-27 18:23:00,2025-01-27 21:23:00,3
3422,28,2025-01-09 03:11:00,2025-01-09 04:11:00,1
3423,29,2025-01-07 19:18:00,2025-01-07 21:18:00,2
3424,25,2025-01-13 13:05:00,2025-01-13 14:05:00,1
3425,43,2025-01-27 10:36:00,2025-01-27 13:36:00,3
3426,29,2025-01-06 13:29:00,2025-01-06 15:29:00,2
3427,29,2025-01-11 20:49:00,2025-01-11 22:49:00,2
3428,34,2025-01-16 10:34:00,2025-01-16 13:34:00,3
3429,31,2025-01-08 11:19:00,2025-01-08 14:19:00,3
3430,15,2025-01-05 19:16:00,2025-01-05 20:16:00,1
3431,16,2025-01-30 21:52:00,2025-01-30 22:52:00,1
3432,15,2025-01-15 15:09:00,2025-01-15 17:09:00,2
3433,44,2025-01-19 10:03:00,2025-01-19 12:03:00,2
3434,20,2025-01-26 12:15:00,2025-01-26 14:15:00,2
3435,28,2025-01-09 20:35:00,2025-01-09 23:35:00,3
3436,10,2025-01-02 19:08:00,2025-01-02 21:08:00,2
3437,19,2025-01-20 21:42:00,2025-01-20 22:42:00,1
3438,39,2025-01-15 11:14:00,2025-01-15 12:14:00,1
3439,25,2025-01-30 10:49:00,2025-01-30 13:49:00,3
3440,45,2025-01-03 13:14:00,2025-01-03 16:14:00,3
3441,26,2025-01-01 19:40:00,2025-01-01 22:40:00,3
3442,29,2025-01-03 20:32:00,2025-01-03 21:32:00,1
3443,21,2025-01-29 06:34:00,2025-01-29 07:34:00,1
3444,33,2025-01-21 07:48:00,2025-01-21 10:48:00,3
3445,48,2025-01-13 17:19:00,2025-01-13 20:19:00,3
3446,2,2025-01-16 13:16:00,2025-01-16 16:16:00,3
3447,39,2025-01-12 20:38:00,2025-01-12 22:38:00,2
3448,46,2025-01-18 22:17:00,2025-01-19 01:17:00,3
3449,27,2025-01-16 23:39:00,2025-01-17 01:39:00,2
3450,25,2025-01-28 20:21:00,2025-01-28 21:21:00,1
3451,4,2025-01-19 21:21:00,2025-01-19 23:21:00,2
3452,8,2025-01-13 18:20:00,2025-01-13 21:20:00,3
3453,33,2025-01-11 13:01:00,2025-01-11 14:01:00,1
3454,41,2025-01-11 19:12:00,2025-01-11 22:12:00,3
3455,4,2025-01-16 01:40:00,2025-01-16 03:40:00,2
3456,28,2025-01-05 12:34:00,2025-01-05 15:34:00,3
3457,23,2025-01-24 19:11:00,2025-01-24 22:11:00,3
3458,10,2025-01-09 20:32:00,2025-01-09 21:32:00,1
3459,35,2025-01-25 17:41:00,2025-01-25 18:41:00,1
3460,1,2025-01-29 19:35:00,2025-01-29 22:35:00,3
3461,10,2025-01-04 06:59:00,2025-01-04 08:59:00,2
3462,37,2025-01-28 10:41:00,2025-01-28 12:41:00,2
3463,23,2025-01-26 11:24:00,2025-01-26 12:24:00,1
3464,11,2025-01-12 18:23:00,2025-01-12 20:23:00,2
